0,0.492375,0.193604,0.363464,0.263065,0.41851,0.314004
1,0.157787,0.134942,,,,
2,0.118604,0.107815,,,,
3,0.096205,0.0911836,,,,
4,0.0813816,0.0761115,,,,
5,0.0707542,0.0673381,,,,
6,0.0612372,0.0591331,,,,
7,0.054264,0.0532396,,,,
8,0.0487628,0.0470132,,,,
9,0.0427862,0.0419315,,,,
10,0.0348838,0.0357466,,,,
11,0.0322578,0.0333484,,,,
12,0.0303803,0.0313732,,,,
13,0.0285481,0.0289587,,,,
14,0.0267086,0.0265174,,,,
15,0.0243176,0.0246138,,,,
16,0.0235286,0.023832,,,,
17,0.0218618,0.0224614,,,,
18,0.0206926,0.0228992,,,,
19,0.0194723,0.0214451,,,,
20,0.0163223,0.017406,,,,
21,0.0155994,0.0168341,,,,
22,0.015204,0.0164848,,,,
23,0.0152209,0.0177304,,,,
24,0.0142144,0.0149935,,,,
25,0.0139954,0.0148472,,,,
26,0.0134966,0.0144623,,,,
27,0.0133008,0.0136781,,,,
28,0.0125593,0.0141611,,,,
29,0.0125033,0.0130839,,,,
2,,,0.217359,0.201214,,
3,,,0.18004,0.160321,,
4,,,0.14178,0.127496,,
5,,,0.115668,0.107423,,
6,,,0.0997603,0.0950197,,
7,,,0.0897079,0.0870342,,
8,,,0.0822972,0.0802049,,
9,,,0.0763671,0.0749046,,
10,,,0.0719285,0.0717173,,
11,,,0.0690905,0.0689309,,
12,,,0.0664686,0.0665208,,
13,,,0.0640288,0.0641324,,
14,,,0.0617925,0.0620221,,
15,,,0.0597232,0.0600528,,
16,,,0.0578099,0.0582431,,
17,,,0.056055,0.0565959,,
18,,,0.0544146,0.0549403,,
19,,,0.0529252,0.0535608,,
20,,,0.0515649,0.0525459,,
21,,,0.0507531,0.0517543,,
22,,,0.0499136,0.0509052,,
23,,,0.0490817,0.0500696,,
24,,,0.0482644,0.0492353,,
25,,,0.0474888,0.0485106,,
26,,,0.0467363,0.0477075,,
27,,,0.0460212,0.0470744,,
28,,,0.045322,0.0463758,,
29,,,0.0446678,0.0457522,,
2,,,,,0.286422,0.282795
3,,,,,0.278571,0.275771
4,,,,,0.273333,0.271769
5,,,,,0.269371,0.267665
6,,,,,0.265668,0.264782
7,,,,,0.262993,0.262556
8,,,,,0.260878,0.260551
9,,,,,0.259154,0.258994
10,,,,,0.257704,0.257833
11,,,,,0.256852,0.257149
12,,,,,0.256,0.256325
13,,,,,0.255206,0.255438
14,,,,,0.254459,0.254735
15,,,,,0.253605,0.253771
16,,,,,0.25267,0.252916
17,,,,,0.251764,0.252153
18,,,,,0.25096,0.251227
19,,,,,0.250234,0.250631
20,,,,,0.249415,0.249802
21,,,,,0.248641,0.248969
22,,,,,0.247894,0.248247
23,,,,,0.247198,0.247572
24,,,,,0.246548,0.246968
25,,,,,0.245905,0.246288
26,,,,,0.245274,0.245618
27,,,,,0.244642,0.245091
28,,,,,0.244041,0.244458
29,,,,,0.243411,0.243956
