0,1.01405,0.71577,1.03859,0.998487,133.672,52.707,1300.81,601.175
1,0.655219,0.614869,,,,,,
2,0.583778,0.563171,,,,,,
3,0.541998,0.530299,,,,,,
4,0.512913,0.505584,,,,,,
5,0.489862,0.485156,,,,,,
6,0.470363,0.466604,,,,,,
7,0.453144,0.450636,,,,,,
8,0.437714,0.436864,,,,,,
9,0.423677,0.423278,,,,,,
10,0.410542,0.411795,,,,,,
11,0.398523,0.400535,,,,,,
12,0.387181,0.390402,,,,,,
13,0.376695,0.379422,,,,,,
14,0.366491,0.370215,,,,,,
15,0.357051,0.360787,,,,,,
16,0.34788,0.35204,,,,,,
17,0.339032,0.34396,,,,,,
18,0.330639,0.335188,,,,,,
19,0.322426,0.327541,,,,,,
20,0.314632,0.319713,,,,,,
21,0.306944,0.312927,,,,,,
22,0.299533,0.306766,,,,,,
23,0.292539,0.299431,,,,,,
24,0.285765,0.292215,,,,,,
25,0.279007,0.286338,,,,,,
26,0.272506,0.280046,,,,,,
27,0.266327,0.273647,,,,,,
28,0.260244,0.267869,,,,,,
29,0.254279,0.262216,,,,,,
2,,,1.00652,0.936858,,,,
3,,,0.855367,0.796394,,,,
4,,,0.747362,0.719353,,,,
5,,,0.689648,0.676344,,,,
6,,,0.655731,0.649748,,,,
7,,,0.632041,0.628373,,,,
8,,,0.612877,0.610208,,,,
9,,,0.595702,0.59335,,,,
10,,,0.579163,0.576603,,,,
11,,,0.56326,0.560603,,,,
12,,,0.547133,0.544358,,,,
13,,,0.530127,0.526764,,,,
14,,,0.513709,0.511597,,,,
15,,,0.499036,0.497367,,,,
16,,,0.484993,0.484111,,,,
17,,,0.471975,0.471513,,,,
18,,,0.45983,0.459938,,,,
19,,,0.448352,0.448926,,,,
20,,,0.437248,0.438423,,,,
21,,,0.426824,0.428318,,,,
22,,,0.416938,0.418854,,,,
23,,,0.406974,0.409111,,,,
24,,,0.397539,0.400377,,,,
25,,,0.388869,0.392441,,,,
26,,,0.380975,0.384878,,,,
27,,,0.373284,0.377948,,,,
28,,,0.366235,0.37135,,,,
29,,,0.35945,0.364859,,,,
2,,,,,22.4102,19.7099,,
3,,,,,17.5309,16.6338,,
4,,,,,15.8461,15.9344,,
5,,,,,16.1302,16.969,,
6,,,,,17.745,18.9156,,
7,,,,,19.8844,21.1792,,
8,,,,,22.1553,23.3975,,
9,,,,,24.3078,25.4768,,
10,,,,,26.221,27.4144,,
11,,,,,28.0258,29.1722,,
12,,,,,29.7761,31.0206,,
13,,,,,31.5001,32.6725,,
14,,,,,33.1386,34.3944,,
15,,,,,34.711,35.9954,,
16,,,,,36.4224,37.7913,,
17,,,,,38.1875,39.651,,
18,,,,,39.978,41.5239,,
19,,,,,41.7623,43.4257,,
20,,,,,43.6488,45.2011,,
21,,,,,45.4088,47.0688,,
22,,,,,47.2964,48.7912,,
23,,,,,49.0209,50.5627,,
24,,,,,50.6821,52.4593,,
25,,,,,52.4569,54.0791,,
26,,,,,54.0963,55.7949,,
27,,,,,55.5572,57.4091,,
28,,,,,57.1003,58.7755,,
29,,,,,58.4922,60.2023,,
2,,,,,,,336.903,310.793
3,,,,,,,279.712,265.598
4,,,,,,,244.184,235.371
5,,,,,,,223.645,223.34
6,,,,,,,212.965,212.672
7,,,,,,,204.182,204.933
8,,,,,,,197.573,198.471
9,,,,,,,191.547,193.49
10,,,,,,,186.031,187.929
11,,,,,,,181.48,183.454
12,,,,,,,178.179,180.284
13,,,,,,,174.199,176.329
14,,,,,,,170.554,172.044
15,,,,,,,166.007,167.312
16,,,,,,,161.954,163.403
17,,,,,,,158.158,160.027
18,,,,,,,154.722,156.643
19,,,,,,,151.652,153.538
20,,,,,,,148.821,149.7
21,,,,,,,145.713,147.796
22,,,,,,,143.011,144.648
23,,,,,,,140.353,141.719
24,,,,,,,137.723,139.051
25,,,,,,,134.995,136.873
26,,,,,,,132.558,134.061
27,,,,,,,130.018,131.101
28,,,,,,,127.464,128.927
29,,,,,,,125.04,126.09
