0,0.349181,0.269991
1,0.262944,0.259944
2,0.256133,0.252098
3,0.24949,0.249543
4,0.247461,0.248358
5,0.24626,0.247218
6,0.245289,0.246606
7,0.244393,0.245516
8,0.243713,0.245028
9,0.243114,0.244238
10,0.242541,0.243851
11,0.241977,0.244422
12,0.241497,0.242861
13,0.241215,0.243211
14,0.240712,0.242691
15,0.240255,0.242694
16,0.239905,0.241884
17,0.239625,0.242332
18,0.239399,0.241801
19,0.239007,0.241497
20,0.238763,0.241073
21,0.238544,0.241078
22,0.238192,0.241522
23,0.238008,0.24007
24,0.237755,0.240034
25,0.237614,0.240556
26,0.237492,0.240475
27,0.237258,0.240359
28,0.237057,0.24032
29,0.236938,0.239955
