0,1.08843,0.830214
1,0.829562,0.811658
2,0.814799,0.798231
3,0.801116,0.788476
4,0.792798,0.784832
5,0.79092,0.784681
6,0.790608,0.784543
7,0.790437,0.783747
8,0.789366,0.782678
9,0.788176,0.781367
10,0.7866,0.779718
11,0.784953,0.778261
12,0.783582,0.7767
13,0.781821,0.774956
14,0.780137,0.773275
15,0.778365,0.771595
16,0.776531,0.770038
17,0.775032,0.768413
18,0.77315,0.766608
19,0.771472,0.764913
20,0.769768,0.763229
21,0.768069,0.761808
22,0.76653,0.760325
23,0.765026,0.758853
24,0.7636,0.757461
25,0.762355,0.75616
26,0.760864,0.75512
27,0.759792,0.754058
28,0.7587,0.753478
29,0.757873,0.752144
30,0.756928,0.751315
31,0.755979,0.75045
32,0.755238,0.749917
33,0.754483,0.749083
34,0.753907,0.748536
35,0.753307,0.747985
36,0.7525,0.747502
37,0.751961,0.746807
38,0.751502,0.746324
39,0.750979,0.745808
40,0.750434,0.745441
41,0.750043,0.744935
42,0.749594,0.744621
43,0.7492,0.7441
44,0.748724,0.743661
