1,0.416654,0.385805
2,0.352629,0.336651
3,0.30976,0.299784
4,0.277152,0.271048
5,0.250772,0.247507
6,0.228606,0.227169
7,0.209542,0.209985
8,0.19257,0.194117
9,0.177811,0.179898
10,0.164365,0.167106
11,0.152162,0.155541
12,0.141466,0.145115
13,0.131554,0.136124
14,0.12272,0.127393
15,0.11461,0.119814
16,0.107462,0.112591
17,0.10095,0.106685
18,0.095119,0.100734
19,0.0899232,0.0958306
20,0.0852253,0.0912884
21,0.0810121,0.0874269
22,0.0773103,0.0831582
23,0.0738859,0.0797258
24,0.0708226,0.0767545
25,0.068124,0.0740824
26,0.06568,0.072013
27,0.0635325,0.069454
28,0.0615769,0.0673966
29,0.0598484,0.0654368
1,0.269306,0.257615
2,0.38318,0.477317
3,0.493718,0.512958
4,0.520202,0.530831
5,0.535511,0.542772
6,0.546199,0.55187
7,0.555137,0.559654
8,0.562406,0.566115
9,0.568426,0.571113
10,0.572902,0.575091
11,0.576481,0.578307
12,0.579484,0.581074
13,0.58214,0.583361
14,0.584532,0.585446
15,0.586671,0.587584
16,0.58869,0.589277
17,0.590428,0.591349
18,0.592036,0.592994
19,0.593568,0.593766
20,0.595022,0.595576
21,0.596277,0.596657
22,0.597505,0.597743
23,0.598506,0.599215
24,0.599783,0.600077
25,0.600907,0.60122
26,0.602052,0.601789
27,0.602931,0.603247
28,0.603769,0.603671
29,0.604461,0.60456
1,1.00274,1.00014
2,1.00265,1.00006
3,1.00257,0.999979
4,1.0025,0.999905
5,1.00243,0.999831
6,1.00236,0.999761
7,1.00229,0.999694
8,1.00223,0.999627
9,1.00216,0.999561
10,1.0021,0.999495
11,1.00204,0.999432
12,1.00198,0.999366
13,1.00192,0.999301
14,1.00186,0.999236
15,1.00179,0.999173
16,1.00173,0.999109
17,1.00167,0.999048
18,1.00161,0.998984
19,1.00155,0.998921
20,1.00149,0.998855
21,1.00143,0.998795
22,1.00137,0.998735
23,1.00131,0.998669
24,1.00124,0.998606
25,1.00118,0.99854
26,1.00111,0.99847
27,1.00104,0.9984
28,1.00097,0.998319
29,1.00088,0.998229
