0,0.551607,0.379564,0.377419,0.270854,0.594608,0.531977
1,0.323283,0.289881,,,,
2,0.255679,0.238344,,,,
3,0.214289,0.204692,,,,
4,0.182888,0.177398,,,,
5,0.159483,0.15707,,,,
6,0.140384,0.140103,,,,
7,0.124775,0.124578,,,,
8,0.111585,0.113797,,,,
9,0.100631,0.102956,,,,
10,0.0916652,0.0949738,,,,
11,0.0839107,0.0880748,,,,
12,0.0776207,0.0812534,,,,
13,0.0722448,0.0762556,,,,
14,0.0678616,0.071677,,,,
15,0.0641448,0.0681993,,,,
16,0.0610527,0.0650162,,,,
17,0.0584563,0.0622494,,,,
18,0.0562442,0.0603421,,,,
19,0.0544998,0.0584094,,,,
20,0.0532231,0.0570504,,,,
21,0.0527101,0.0565829,,,,
22,0.0532596,0.0572121,,,,
23,0.0555013,0.060099,,,,
24,0.0588914,0.0629126,,,,
25,0.0615615,0.0643728,,,,
26,0.0624571,0.064963,,,,
27,0.0625715,0.0646052,,,,
28,0.0621105,0.0642158,,,,
29,0.0614368,0.0637479,,,,
2,,,0.517971,0.528116,,
3,,,0.534314,0.53832,,
4,,,0.542762,0.543545,,
5,,,0.547944,0.546848,,
6,,,0.551339,0.550748,,
7,,,0.554436,0.553749,,
8,,,0.557353,0.555593,,
9,,,0.559562,0.557905,,
10,,,0.561571,0.559565,,
11,,,0.563369,0.561152,,
12,,,0.564669,0.563219,,
13,,,0.566322,0.563469,,
14,,,0.567425,0.565757,,
15,,,0.568705,0.566578,,
16,,,0.570015,0.567339,,
17,,,0.570943,0.568844,,
18,,,0.572004,0.569003,,
19,,,0.572884,0.570589,,
20,,,0.57397,0.571149,,
21,,,0.574775,0.572091,,
22,,,0.575658,0.573205,,
23,,,0.57669,0.573999,,
24,,,0.577488,0.575065,,
25,,,0.578371,0.575853,,
26,,,0.579401,0.576746,,
27,,,0.580289,0.577685,,
28,,,0.58119,0.57877,,
29,,,0.582061,0.57982,,
2,,,,,0.483354,0.472171
3,,,,,0.464128,0.456788
4,,,,,0.451531,0.446796
5,,,,,0.44274,0.439117
6,,,,,0.435779,0.432988
7,,,,,0.430493,0.428751
8,,,,,0.426557,0.425237
9,,,,,0.423216,0.422141
10,,,,,0.420057,0.419205
11,,,,,0.417205,0.416423
12,,,,,0.414635,0.414091
13,,,,,0.41221,0.411739
14,,,,,0.409938,0.409542
15,,,,,0.407713,0.407362
16,,,,,0.40538,0.405165
17,,,,,0.403076,0.402566
18,,,,,0.400448,0.400536
19,,,,,0.398174,0.398086
20,,,,,0.396118,0.396273
21,,,,,0.394266,0.394471
22,,,,,0.392489,0.393056
23,,,,,0.391035,0.391595
24,,,,,0.389809,0.390451
25,,,,,0.38871,0.389403
26,,,,,0.387779,0.388526
27,,,,,0.386945,0.387701
28,,,,,0.386183,0.387094
29,,,,,0.38552,0.386612
