0,0.323564,0.180603
1,0.145367,0.121777
2,0.103963,0.0926901
3,0.0802169,0.0747173
4,0.0640573,0.0589528
5,0.0524485,0.0499803
6,0.0444056,0.0425122
7,0.0381763,0.0379092
8,0.0343115,0.0344492
9,0.0315062,0.0322854
10,0.0292027,0.029384
11,0.0280777,0.0290346
12,0.0267981,0.0276898
13,0.0261799,0.0267331
14,0.0254228,0.0253946
15,0.0245863,0.0250441
16,0.0241964,0.0247596
17,0.0238512,0.0241895
18,0.0234767,0.0235519
19,0.0232166,0.0257116
20,0.0229724,0.0235438
21,0.022845,0.0232924
22,0.0222975,0.0230597
23,0.0224148,0.0234559
24,0.0220895,0.0226246
25,0.0219773,0.0222461
26,0.0217795,0.0222515
27,0.0216585,0.0224124
28,0.0217388,0.0225236
29,0.0213559,0.0261735
