1,0.134912,0.112814
2,0.0980171,0.0906891
3,0.0794341,0.0739841
4,0.0668509,0.0637217
5,0.0567901,0.0551476
6,0.0503585,0.0484549
7,0.0440476,0.0446778
8,0.0388355,0.0373093
9,0.0348419,0.0338589
10,0.0270167,0.0271344
11,0.0253199,0.0262772
12,0.0245903,0.0241497
13,0.0224742,0.0224662
14,0.0215998,0.0212821
15,0.0203715,0.0211587
16,0.0193059,0.0207646
17,0.0184129,0.0191881
18,0.0178982,0.0184723
19,0.0173205,0.0174159
20,0.0142912,0.0152584
21,0.0144201,0.0154014
22,0.0144274,0.0152712
23,0.0140683,0.0147929
24,0.013922,0.0146229
25,0.0134438,0.0148009
26,0.0133896,0.0139435
27,0.0131545,0.0144393
28,0.01281,0.0134714
29,0.0127,0.0139599
1,0.213095,0.208254
2,0.204126,0.202241
3,0.199625,0.197783
4,0.194797,0.193593
5,0.191192,0.190378
6,0.187561,0.186831
7,0.183722,0.182318
8,0.179638,0.178581
9,0.17546,0.174679
10,0.171339,0.171056
11,0.168314,0.168122
12,0.165271,0.165376
13,0.162232,0.161911
14,0.15934,0.15951
15,0.156612,0.156534
16,0.153839,0.154272
17,0.151274,0.151654
18,0.14881,0.149694
19,0.146452,0.147737
20,0.14419,0.145899
21,0.142585,0.144593
22,0.141027,0.143481
23,0.139456,0.142069
24,0.137912,0.140259
25,0.136063,0.138651
26,0.134553,0.137322
27,0.132938,0.13583
28,0.131261,0.134224
29,0.129822,0.132846
1,0.451663,0.423614
2,0.407491,0.392982
3,0.37577,0.358167
4,0.344159,0.333364
5,0.319326,0.308534
6,0.299509,0.291351
7,0.283114,0.276383
8,0.266806,0.258476
9,0.252373,0.247286
10,0.24284,0.240542
11,0.23711,0.235082
12,0.231782,0.230924
13,0.225626,0.224723
14,0.221243,0.220073
15,0.217684,0.216164
16,0.21387,0.213159
17,0.210464,0.210438
18,0.208039,0.207456
19,0.205571,0.206056
20,0.202396,0.203152
21,0.200698,0.20086
22,0.198785,0.200289
23,0.196637,0.197771
24,0.194958,0.195452
25,0.193431,0.19496
26,0.192239,0.19432
27,0.190909,0.192236
28,0.189437,0.189523
29,0.186798,0.187944
1,0.670323,0.613934
2,0.568582,0.527585
3,0.506579,0.488209
4,0.473854,0.461064
5,0.450483,0.440896
6,0.431875,0.424764
7,0.41646,0.412479
8,0.40404,0.399213
9,0.39343,0.38984
10,0.384457,0.3825
11,0.378118,0.375649
12,0.371447,0.369814
13,0.364482,0.362577
14,0.356701,0.354127
15,0.349753,0.347652
16,0.34313,0.342213
17,0.336947,0.336065
18,0.331285,0.329505
19,0.325871,0.326273
20,0.320758,0.319842
21,0.31732,0.316649
22,0.314025,0.313149
23,0.310849,0.30972
24,0.307482,0.306614
25,0.30438,0.304276
26,0.300977,0.3011
27,0.297639,0.295827
28,0.293867,0.293313
29,0.290487,0.290142
