1,0.131936,0.109204
2,0.0946287,0.0855829
3,0.0751526,0.0692751
4,0.0631104,0.0596139
5,0.0550759,0.0533977
6,0.0509029,0.0488707
7,0.0478292,0.0448883
8,0.0461301,0.0453807
9,0.0445218,0.0449419
10,0.043697,0.0434557
11,0.043012,0.0412586
12,0.0423822,0.0443234
13,0.0412121,0.040222
14,0.0414655,0.0425037
15,0.0407242,0.041924
16,0.0406457,0.0431942
17,0.040756,0.0436651
18,0.0400397,0.0442415
19,0.0399314,0.0391982
20,0.0396876,0.0403903
21,0.0400513,0.0424756
22,0.0393052,0.0404603
23,0.0393251,0.0436241
24,0.0396652,0.041091
25,0.0393014,0.0401933
26,0.0389784,0.040885
27,0.0388923,0.040696
28,0.0392905,0.0390636
29,0.0382636,0.0390351
1,0.443133,0.438013
2,0.440667,0.435659
3,0.438975,0.434285
4,0.437826,0.433489
5,0.434552,0.42162
6,0.423607,0.418717
7,0.422143,0.417754
8,0.421164,0.417023
9,0.420578,0.416551
10,0.420136,0.41613
11,0.419758,0.416066
12,0.41928,0.415383
13,0.418832,0.415379
14,0.418616,0.414688
15,0.418378,0.414621
16,0.418069,0.414099
17,0.417804,0.413971
18,0.417645,0.413823
19,0.417518,0.414106
20,0.417447,0.413641
21,0.4174,0.413446
22,0.417317,0.413689
23,0.417319,0.41377
24,0.417224,0.413846
25,0.417178,0.413492
26,0.417108,0.41356
27,0.417049,0.413527
28,0.417005,0.4134
29,0.417043,0.413788
