0,0.486442,0.29707
1,0.28823,0.283036
2,0.279916,0.278632
3,0.276925,0.2773
4,0.275416,0.276471
5,0.274461,0.274892
6,0.273831,0.274527
7,0.273368,0.274137
8,0.272939,0.273925
9,0.272298,0.272931
10,0.271793,0.272588
11,0.271567,0.272704
12,0.271465,0.272952
13,0.271392,0.272707
14,0.266712,0.266624
15,0.264829,0.266234
16,0.264412,0.266221
17,0.264007,0.265512
18,0.263794,0.265584
19,0.263736,0.265324
20,0.263567,0.265154
21,0.26355,0.26508
22,0.263309,0.265282
23,0.263324,0.2655
24,0.263251,0.265313
25,0.263118,0.265181
26,0.262985,0.264918
27,0.262871,0.265102
28,0.262791,0.264915
29,0.262587,0.264937
30,0.262406,0.264655
31,0.262234,0.264984
32,0.2622,0.264488
33,0.262127,0.264862
34,0.261984,0.264478
35,0.261891,0.264617
36,0.261847,0.264968
37,0.261758,0.264613
38,0.261562,0.264451
39,0.26152,0.265042
