0,0.377874,0.269716
1,0.237794,0.213323
2,0.191352,0.172283
3,0.153922,0.139417
4,0.126555,0.117359
5,0.10911,0.104166
6,0.0983398,0.0953227
7,0.0905837,0.0886137
8,0.0845674,0.0834755
9,0.0796688,0.0788264
10,0.0759472,0.0760506
11,0.0734541,0.0737477
12,0.0710886,0.0714229
13,0.0688883,0.0692514
14,0.0668144,0.0672629
15,0.0648957,0.0654909
16,0.0630904,0.0637562
17,0.0614168,0.0621716
18,0.0598637,0.0606609
19,0.0583859,0.0592277
20,0.057084,0.0581831
21,0.0562372,0.0574141
22,0.0554001,0.0566358
23,0.0545681,0.0557544
24,0.0537409,0.05502
25,0.0529595,0.0542358
26,0.0522108,0.0534608
27,0.0514749,0.0527121
28,0.0507803,0.0520065
29,0.0501036,0.0514183
