0,0.464897,0.314753,0.348562,0.233397,0.609553,0.435643,0.899876,0.631903
1,0.26218,0.229981,,,,,,
2,0.197642,0.180295,,,,,,
3,0.157316,0.147037,,,,,,
4,0.128861,0.122913,,,,,,
5,0.107668,0.104505,,,,,,
6,0.0920479,0.0913453,,,,,,
7,0.0804867,0.0807241,,,,,,
8,0.0719287,0.0734518,,,,,,
9,0.0655626,0.067654,,,,,,
10,0.0607793,0.0631643,,,,,,
11,0.0572865,0.0598069,,,,,,
12,0.0546722,0.0579127,,,,,,
13,0.0535421,0.057124,,,,,,
14,0.0544594,0.0601403,,,,,,
15,0.0584949,0.0638165,,,,,,
16,0.0620775,0.065235,,,,,,
17,0.0630432,0.0650249,,,,,,
18,0.0623578,0.0639241,,,,,,
19,0.0611534,0.062614,,,,,,
20,0.0599274,0.0614715,,,,,,
21,0.058723,0.0603038,,,,,,
22,0.0576629,0.0595599,,,,,,
23,0.0567093,0.0583784,,,,,,
24,0.0558684,0.0577497,,,,,,
25,0.0550539,0.0575015,,,,,,
26,0.0544195,0.0562995,,,,,,
27,0.0536826,0.0556807,,,,,,
28,0.0530595,0.0550437,,,,,,
29,0.0525515,0.0544136,,,,,,
2,,,0.173153,0.163522,,,,
3,,,0.153182,0.147192,,,,
4,,,0.139375,0.135439,,,,
5,,,0.129343,0.127028,,,,
6,,,0.121637,0.12021,,,,
7,,,0.11537,0.114423,,,,
8,,,0.110248,0.109907,,,,
9,,,0.10587,0.105975,,,,
10,,,0.102067,0.102251,,,,
11,,,0.0988015,0.0994425,,,,
12,,,0.0959843,0.0966765,,,,
13,,,0.093529,0.0945822,,,,
14,,,0.0913308,0.0924887,,,,
15,,,0.0893328,0.0905472,,,,
16,,,0.0875282,0.0889512,,,,
17,,,0.0859304,0.0875332,,,,
18,,,0.084442,0.0861901,,,,
19,,,0.0830601,0.0848977,,,,
20,,,0.0817553,0.0835,,,,
21,,,0.0805296,0.0823397,,,,
22,,,0.079427,0.0814223,,,,
23,,,0.0783962,0.0802692,,,,
24,,,0.0774545,0.0795405,,,,
25,,,0.0765517,0.0785323,,,,
26,,,0.0757418,0.077887,,,,
27,,,0.0748958,0.0772498,,,,
28,,,0.0742014,0.0763433,,,,
29,,,0.0735269,0.0757418,,,,
2,,,,,0.349922,0.332168,,
3,,,,,0.319329,0.308046,,
4,,,,,0.29775,0.288736,,
5,,,,,0.28031,0.272774,,
6,,,,,0.265311,0.259739,,
7,,,,,0.252697,0.247611,,
8,,,,,0.241762,0.237972,,
9,,,,,0.232685,0.229349,,
10,,,,,0.224778,0.222185,,
11,,,,,0.217861,0.215817,,
12,,,,,0.211538,0.209467,,
13,,,,,0.205611,0.203578,,
14,,,,,0.200071,0.198453,,
15,,,,,0.195119,0.194111,,
16,,,,,0.190745,0.189767,,
17,,,,,0.186777,0.186081,,
18,,,,,0.183143,0.182511,,
19,,,,,0.179697,0.179324,,
20,,,,,0.176503,0.176331,,
21,,,,,0.173501,0.173325,,
22,,,,,0.170648,0.170519,,
23,,,,,0.167833,0.167961,,
24,,,,,0.165271,0.165401,,
25,,,,,0.162847,0.163023,,
26,,,,,0.160533,0.160744,,
27,,,,,0.15825,0.158614,,
28,,,,,0.156025,0.156434,,
29,,,,,0.153872,0.154298,,
2,,,,,,,0.527874,0.504469
3,,,,,,,0.485155,0.465955
4,,,,,,,0.449045,0.433282
5,,,,,,,0.421405,0.409345
6,,,,,,,0.399955,0.390375
7,,,,,,,0.38275,0.37479
8,,,,,,,0.367653,0.359959
9,,,,,,,0.353253,0.346702
10,,,,,,,0.340668,0.334615
11,,,,,,,0.3288,0.32333
12,,,,,,,0.317391,0.311676
13,,,,,,,0.30567,0.300956
14,,,,,,,0.294843,0.289093
15,,,,,,,0.282234,0.277465
16,,,,,,,0.272289,0.268909
17,,,,,,,0.264691,0.26227
18,,,,,,,0.258322,0.256061
19,,,,,,,0.252524,0.250272
20,,,,,,,0.24709,0.245327
21,,,,,,,0.242392,0.241068
22,,,,,,,0.238353,0.237176
23,,,,,,,0.234141,0.232803
24,,,,,,,0.229962,0.228501
25,,,,,,,0.22573,0.22479
26,,,,,,,0.22212,0.221262
27,,,,,,,0.219018,0.218413
28,,,,,,,0.216214,0.215692
29,,,,,,,0.213672,0.213328
