0,0.189692,0.183066
1,0.177697,0.174887
2,0.171033,0.169468
3,0.166284,0.165209
4,0.16255,0.16185
5,0.159423,0.159271
6,0.156778,0.156658
7,0.154577,0.154839
8,0.152718,0.152892
9,0.151087,0.151376
10,0.149674,0.149988
11,0.1484,0.14886
12,0.147273,0.147719
13,0.146305,0.147134
14,0.145461,0.146509
15,0.144641,0.14541
16,0.14394,0.14465
17,0.143263,0.144256
18,0.142647,0.143637
19,0.142142,0.142992
20,0.141716,0.142552
21,0.141253,0.142268
22,0.140842,0.14202
23,0.14045,0.141335
24,0.140054,0.141305
25,0.13975,0.140658
26,0.13949,0.140431
27,0.13915,0.140088
28,0.138859,0.139895
29,0.13861,0.139636
30,0.1384,0.139382
31,0.138173,0.139214
32,0.137971,0.13889
33,0.137667,0.138767
34,0.137512,0.138788
35,0.137265,0.138458
36,0.137025,0.138247
37,0.136755,0.137749
38,0.136546,0.137576
39,0.136319,0.137424
40,0.136135,0.137297
41,0.135846,0.136932
42,0.135695,0.136676
43,0.135481,0.136501
44,0.135328,0.136472
