0,0.205282,0.197358
1,0.190464,0.187529
2,0.182185,0.180697
3,0.1761,0.175262
4,0.171197,0.170868
5,0.167171,0.167109
6,0.163728,0.164002
7,0.160793,0.161228
8,0.158261,0.158836
9,0.155997,0.156671
10,0.154035,0.154747
11,0.152242,0.153018
12,0.150631,0.151484
13,0.149215,0.150069
14,0.147905,0.148899
15,0.146751,0.147685
16,0.145705,0.146799
17,0.144703,0.145809
18,0.143838,0.144913
19,0.143026,0.144065
20,0.14228,0.143322
21,0.141604,0.142646
22,0.140951,0.142092
23,0.140363,0.141405
24,0.139803,0.140858
25,0.139245,0.140288
26,0.138711,0.139709
27,0.138172,0.139184
28,0.137578,0.138496
29,0.13702,0.137972
30,0.136507,0.137542
31,0.136039,0.13705
32,0.135635,0.136678
33,0.135252,0.136288
34,0.134914,0.135884
35,0.134601,0.13554
36,0.134279,0.135256
37,0.133976,0.134965
38,0.133691,0.134692
39,0.133446,0.134513
40,0.1332,0.134214
41,0.132955,0.133898
42,0.132729,0.133694
43,0.13253,0.133501
44,0.132331,0.133309
