0,0.557531,0.377581,0.383217,0.273911,0.564645,0.497506,1.00007,0.997508
1,0.323214,0.288602,,,,,,
2,0.255786,0.238069,,,,,,
3,0.213436,0.203093,,,,,,
4,0.182958,0.177761,,,,,,
5,0.159429,0.156876,,,,,,
6,0.140504,0.140151,,,,,,
7,0.125036,0.125401,,,,,,
8,0.112157,0.113149,,,,,,
9,0.100923,0.103353,,,,,,
10,0.0920675,0.0950464,,,,,,
11,0.0845475,0.087759,,,,,,
12,0.0782804,0.0818758,,,,,,
13,0.0730132,0.0769453,,,,,,
14,0.0684822,0.0726588,,,,,,
15,0.0648044,0.0691401,,,,,,
16,0.0615616,0.0656039,,,,,,
17,0.0587276,0.0627392,,,,,,
18,0.0563169,0.060337,,,,,,
19,0.0543801,0.058175,,,,,,
20,0.0529265,0.0566684,,,,,,
21,0.0520806,0.0557152,,,,,,
22,0.0520994,0.0561421,,,,,,
23,0.0534269,0.05796,,,,,,
24,0.0564618,0.0610619,,,,,,
25,0.0596579,0.063594,,,,,,
26,0.0617281,0.064348,,,,,,
27,0.0622621,0.0643195,,,,,,
28,0.06206,0.0640381,,,,,,
29,0.0614381,0.0634161,,,,,,
2,,,0.51012,0.519806,,,,
3,,,0.52519,0.528565,,,,
4,,,0.532724,0.533551,,,,
5,,,0.537288,0.536946,,,,
6,,,0.540532,0.540383,,,,
7,,,0.543209,0.542881,,,,
8,,,0.54534,0.5446,,,,
9,,,0.547115,0.545594,,,,
10,,,0.548489,0.54714,,,,
11,,,0.550005,0.548108,,,,
12,,,0.551167,0.549466,,,,
13,,,0.552328,0.550702,,,,
14,,,0.553286,0.551861,,,,
15,,,0.554406,0.552481,,,,
16,,,0.55531,0.552979,,,,
17,,,0.556152,0.55424,,,,
18,,,0.556956,0.554837,,,,
19,,,0.557824,0.555453,,,,
20,,,0.558556,0.556651,,,,
21,,,0.559215,0.557725,,,,
22,,,0.560139,0.557834,,,,
23,,,0.560862,0.558464,,,,
24,,,0.561532,0.559678,,,,
25,,,0.562436,0.560113,,,,
26,,,0.563284,0.560498,,,,
27,,,0.563866,0.562255,,,,
28,,,0.564695,0.562559,,,,
29,,,0.565522,0.563271,,,,
2,,,,,0.447612,0.438687,,
3,,,,,0.432646,0.42781,,
4,,,,,0.42346,0.420222,,
5,,,,,0.416394,0.413853,,
6,,,,,0.410253,0.408484,,
7,,,,,0.404871,0.403596,,
8,,,,,0.400388,0.399307,,
9,,,,,0.396513,0.396097,,
10,,,,,0.39338,0.39335,,
11,,,,,0.390915,0.391103,,
12,,,,,0.389047,0.389481,,
13,,,,,0.387649,0.388301,,
14,,,,,0.38655,0.387288,,
15,,,,,0.38555,0.386458,,
16,,,,,0.38473,0.385669,,
17,,,,,0.384021,0.384858,,
18,,,,,0.383265,0.38414,,
19,,,,,0.382526,0.383308,,
20,,,,,0.381827,0.382681,,
21,,,,,0.381179,0.382021,,
22,,,,,0.380526,0.381592,,
23,,,,,0.379923,0.380887,,
24,,,,,0.379303,0.38018,,
25,,,,,0.378712,0.37959,,
26,,,,,0.378141,0.37917,,
27,,,,,0.377631,0.378564,,
28,,,,,0.377085,0.378035,,
29,,,,,0.376597,0.377616,,
2,,,,,,,1.00007,0.997515
3,,,,,,,1.00007,0.997516
4,,,,,,,1.00008,0.997517
5,,,,,,,1.00008,0.997518
6,,,,,,,1.00008,0.997519
7,,,,,,,1.00008,0.997519
8,,,,,,,1.00008,0.997519
9,,,,,,,1.00008,0.99752
10,,,,,,,1.00008,0.99752
11,,,,,,,1.00008,0.99752
12,,,,,,,1.00008,0.997521
13,,,,,,,1.00008,0.997521
14,,,,,,,1.00008,0.997521
15,,,,,,,1.00008,0.997521
16,,,,,,,1.00008,0.997521
17,,,,,,,1.00008,0.997521
18,,,,,,,1.00008,0.997521
19,,,,,,,1.00008,0.997521
20,,,,,,,1.00008,0.997521
21,,,,,,,1.00008,0.997522
22,,,,,,,1.00008,0.997522
23,,,,,,,1.00008,0.997522
24,,,,,,,1.00008,0.997522
25,,,,,,,1.00008,0.997522
26,,,,,,,1.00008,0.997522
27,,,,,,,1.00008,0.997523
28,,,,,,,1.00008,0.997522
29,,,,,,,1.00008,0.997523
