0,0.256997,0.129229,0.271273,0.225039,0.62005,0.379867
1,0.102449,0.085473,,,,
2,0.0716173,0.0638216,,,,
3,0.0543479,0.0512992,,,,
4,0.0426139,0.0395472,,,,
5,0.0339255,0.0332738,,,,
6,0.0274371,0.0270519,,,,
7,0.0228093,0.0225675,,,,
8,0.0193684,0.0197369,,,,
9,0.0171689,0.0177743,,,,
10,0.0154501,0.0158462,,,,
11,0.0139512,0.0141793,,,,
12,0.0129955,0.013938,,,,
13,0.0120191,0.0124516,,,,
14,0.0114171,0.0124007,,,,
15,0.0108682,0.0134665,,,,
16,0.0105659,0.0128554,,,,
17,0.0101398,0.0109584,,,,
18,0.00977918,0.0120351,,,,
19,0.0095195,0.0107451,,,,
2,,,0.21046,0.206292,,
3,,,0.201137,0.197882,,
4,,,0.193459,0.190694,,
5,,,0.186751,0.184625,,
6,,,0.181196,0.179731,,
7,,,0.176617,0.175765,,
8,,,0.172743,0.172186,,
9,,,0.169452,0.16936,,
10,,,0.166597,0.166954,,
11,,,0.16404,0.164551,,
12,,,0.161696,0.162354,,
13,,,0.159563,0.160605,,
14,,,0.157608,0.158683,,
15,,,0.15581,0.157221,,
16,,,0.154262,0.156005,,
17,,,0.152731,0.154717,,
18,,,0.151443,0.153596,,
19,,,0.150208,0.152442,,
2,,,,,0.309484,0.297456
3,,,,,0.287824,0.28052
4,,,,,0.271621,0.263663
5,,,,,0.258432,0.255109
6,,,,,0.251214,0.248968
7,,,,,0.245197,0.242498
8,,,,,0.2385,0.235783
9,,,,,0.232214,0.229836
10,,,,,0.227436,0.226168
11,,,,,0.224292,0.223326
12,,,,,0.22134,0.220346
13,,,,,0.21866,0.218533
14,,,,,0.216546,0.216076
15,,,,,0.214729,0.214413
16,,,,,0.213099,0.212815
17,,,,,0.211663,0.211494
18,,,,,0.210362,0.210174
19,,,,,0.209202,0.209118
