0,0.43962,0.26913
1,0.224988,0.193988
2,0.170015,0.152816
3,0.136358,0.125578
4,0.112969,0.10651
5,0.0955281,0.0902269
6,0.0820155,0.0782263
7,0.0714923,0.0696437
8,0.0631026,0.0617078
9,0.0562065,0.0553354
10,0.0506889,0.0505077
11,0.046036,0.0461163
12,0.0421724,0.0426058
13,0.0390958,0.0396115
14,0.036555,0.0374133
15,0.0343349,0.0356222
16,0.0325119,0.0333584
17,0.0312318,0.0352677
18,0.0295829,0.0307711
19,0.0285887,0.0301778
20,0.0276541,0.0285388
21,0.0267278,0.0276943
22,0.0260104,0.0272122
23,0.0254591,0.0263439
24,0.024829,0.0257602
25,0.0244144,0.0257285
26,0.0238573,0.0248467
27,0.0234919,0.0249846
28,0.023271,0.024178
29,0.0228611,0.0238244
