0,0.585658,0.218848,0.337083,0.291424,0.615761,0.370864
1,0.179148,0.153684,,,,
2,0.133759,0.119977,,,,
3,0.107859,0.102165,,,,
4,0.0893057,0.0863712,,,,
5,0.0747949,0.0703259,,,,
6,0.0636501,0.0632054,,,,
7,0.0547289,0.0529805,,,,
8,0.0474033,0.0435063,,,,
9,0.043215,0.0386787,,,,
10,0.032015,0.0328422,,,,
11,0.0303553,0.0310621,,,,
12,0.0294913,0.0290895,,,,
13,0.0275081,0.0270596,,,,
14,0.0261488,0.0286708,,,,
15,0.0250556,0.0255294,,,,
16,0.0236939,0.0243781,,,,
17,0.022637,0.0254237,,,,
18,0.0225803,0.0215817,,,,
19,0.0207899,0.0210015,,,,
20,0.0174333,0.0196214,,,,
21,0.0174377,0.0182537,,,,
22,0.0172032,0.0178142,,,,
23,0.0169328,0.0169998,,,,
24,0.0163528,0.0174471,,,,
25,0.0157794,0.0172242,,,,
26,0.0155793,0.0160403,,,,
27,0.0150907,0.0156234,,,,
28,0.0145541,0.0149784,,,,
29,0.0143756,0.0151686,,,,
2,,,0.257918,0.24721,,
3,,,0.232183,0.21865,,
4,,,0.201281,0.187659,,
5,,,0.172996,0.163762,,
6,,,0.151636,0.150027,,
7,,,0.135648,0.131898,,
8,,,0.124161,0.12075,,
9,,,0.11522,0.111427,,
10,,,0.10625,0.105772,,
11,,,0.101691,0.102249,,
12,,,0.0973022,0.0956806,,
13,,,0.0929432,0.0916924,,
14,,,0.0890079,0.0876307,,
15,,,0.0851012,0.0838246,,
16,,,0.0815469,0.0807421,,
17,,,0.0781922,0.0775335,,
18,,,0.0750586,0.0770195,,
19,,,0.0720609,0.0714051,,
20,,,0.0685133,0.0689681,,
21,,,0.066836,0.0675861,,
22,,,0.0651289,0.0656444,,
23,,,0.0634583,0.0645347,,
24,,,0.0617907,0.0623343,,
25,,,0.0602222,0.0609234,,
26,,,0.0587397,0.059509,,
27,,,0.0573749,0.058141,,
28,,,0.0560284,0.0575767,,
29,,,0.0548338,0.0560329,,
2,,,,,0.333719,0.328075
3,,,,,0.323106,0.319944
4,,,,,0.316579,0.31477
5,,,,,0.311421,0.309758
6,,,,,0.307141,0.306048
7,,,,,0.303288,0.30223
8,,,,,0.300257,0.30006
9,,,,,0.297356,0.296705
10,,,,,0.294219,0.293871
11,,,,,0.292295,0.292745
12,,,,,0.290594,0.290784
13,,,,,0.288959,0.289189
14,,,,,0.287413,0.287578
15,,,,,0.285864,0.286083
16,,,,,0.284425,0.284718
17,,,,,0.282872,0.283291
18,,,,,0.281343,0.281545
19,,,,,0.27999,0.280169
20,,,,,0.278615,0.279499
21,,,,,0.277613,0.278009
22,,,,,0.276078,0.276608
23,,,,,0.27482,0.275457
24,,,,,0.273662,0.27445
25,,,,,0.272589,0.273282
26,,,,,0.2715,0.272172
27,,,,,0.27047,0.271389
28,,,,,0.269428,0.270217
29,,,,,0.268425,0.269303
