0,0.373957,0.297363
1,0.281682,0.272393
2,0.264489,0.261033
3,0.255967,0.255408
4,0.250776,0.251164
5,0.24756,0.248124
6,0.245347,0.246322
7,0.243602,0.245142
8,0.242149,0.243671
9,0.241034,0.242753
10,0.239747,0.241356
11,0.238607,0.240271
12,0.237737,0.239454
13,0.236825,0.238404
14,0.235695,0.237481
15,0.234922,0.236678
16,0.23447,0.236255
17,0.233932,0.235618
18,0.233593,0.235515
19,0.233168,0.235345
20,0.23282,0.234923
21,0.23255,0.234523
22,0.232218,0.234135
23,0.232052,0.234143
24,0.231801,0.234365
25,0.231649,0.233743
26,0.231488,0.233859
27,0.231385,0.233405
28,0.231133,0.233415
29,0.231058,0.233114
