0,0.520233,0.218592,0.351137,0.244863,0.473943,0.354789
1,0.179015,0.153126,,,,
2,0.133581,0.121343,,,,
3,0.108284,0.102077,,,,
4,0.0915733,0.0872084,,,,
5,0.0791316,0.0775605,,,,
6,0.0700442,0.0693722,,,,
7,0.0623438,0.0619876,,,,
8,0.0567555,0.0561855,,,,
9,0.0508476,0.0514304,,,,
10,0.0442341,0.0457404,,,,
11,0.0415399,0.0432847,,,,
12,0.0389562,0.0406153,,,,
13,0.0366496,0.0382825,,,,
14,0.0343131,0.035803,,,,
15,0.032095,0.0338018,,,,
16,0.0301625,0.0315342,,,,
17,0.0281506,0.0301691,,,,
18,0.0264079,0.0273346,,,,
19,0.0250915,0.0264925,,,,
20,0.0217504,0.0234586,,,,
21,0.0207525,0.0229399,,,,
22,0.020057,0.0214877,,,,
23,0.0192539,0.0209516,,,,
24,0.0185078,0.0195033,,,,
25,0.0174244,0.0188043,,,,
26,0.0168516,0.0186387,,,,
27,0.015942,0.0171038,,,,
28,0.0152538,0.016432,,,,
29,0.0145982,0.0161919,,,,
2,,,0.174394,0.158923,,
3,,,0.143864,0.13202,,
4,,,0.120078,0.11206,,
5,,,0.104363,0.100187,,
6,,,0.0942473,0.0914899,,
7,,,0.0868497,0.0851606,,
8,,,0.0811743,0.0801739,,
9,,,0.0765727,0.0760652,,
10,,,0.0730949,0.0734459,,
11,,,0.0708247,0.0712215,,
12,,,0.0686447,0.0691944,,
13,,,0.06664,0.0672186,,
14,,,0.064741,0.0654752,,
15,,,0.062961,0.0637445,,
16,,,0.0613126,0.0622399,,
17,,,0.059774,0.0606878,,
18,,,0.0583638,0.0593337,,
19,,,0.0570228,0.0580719,,
20,,,0.0558366,0.05709,,
21,,,0.0550415,0.0563617,,
22,,,0.054283,0.0555766,,
23,,,0.0535208,0.0547884,,
24,,,0.0527756,0.0540936,,
25,,,0.0520461,0.0534151,,
26,,,0.0513534,0.0526664,,
27,,,0.0506712,0.0520665,,
28,,,0.0500254,0.0514742,,
29,,,0.04941,0.0508454,,
2,,,,,0.307702,0.299933
3,,,,,0.292968,0.288055
4,,,,,0.283076,0.279408
5,,,,,0.275425,0.272643
6,,,,,0.269381,0.267666
7,,,,,0.264733,0.263439
8,,,,,0.260746,0.259855
9,,,,,0.257182,0.25649
10,,,,,0.254263,0.254128
11,,,,,0.252136,0.252031
12,,,,,0.250088,0.249908
13,,,,,0.247941,0.247813
14,,,,,0.245842,0.24579
15,,,,,0.243895,0.243887
16,,,,,0.242095,0.242272
17,,,,,0.240462,0.240541
18,,,,,0.238841,0.23904
19,,,,,0.237323,0.237702
20,,,,,0.235909,0.236439
21,,,,,0.234908,0.235476
22,,,,,0.233923,0.234498
23,,,,,0.232945,0.233491
24,,,,,0.231979,0.232638
25,,,,,0.231008,0.231646
26,,,,,0.229916,0.230338
27,,,,,0.228664,0.229152
28,,,,,0.227644,0.228407
29,,,,,0.226731,0.227309
