0,0.674629,0.240342,0.370538,0.282299,0.487385,0.35191,0.566902,0.417813
1,0.198801,0.171699,,,,,,
2,0.149511,0.135335,,,,,,
3,0.122548,0.113303,,,,,,
4,0.103247,0.0994745,,,,,,
5,0.0904099,0.0871388,,,,,,
6,0.079619,0.0761234,,,,,,
7,0.0702477,0.066959,,,,,,
8,0.0640865,0.0633171,,,,,,
9,0.0570218,0.0656321,,,,,,
10,0.0480861,0.0481416,,,,,,
11,0.0436838,0.0448676,,,,,,
12,0.0422921,0.0422937,,,,,,
13,0.0387405,0.0395036,,,,,,
14,0.0362825,0.0362532,,,,,,
15,0.0337993,0.0343749,,,,,,
16,0.0318812,0.0313339,,,,,,
17,0.0289106,0.0301154,,,,,,
18,0.0281851,0.0279403,,,,,,
19,0.025941,0.0280334,,,,,,
20,0.0220963,0.023287,,,,,,
21,0.0211484,0.0226528,,,,,,
22,0.0207016,0.0218671,,,,,,
23,0.0200495,0.0213677,,,,,,
24,0.0194167,0.0201603,,,,,,
25,0.0184761,0.0193924,,,,,,
26,0.0178282,0.0187914,,,,,,
27,0.0171689,0.0182141,,,,,,
28,0.0166305,0.01808,,,,,,
29,0.015877,0.0182003,,,,,,
2,,,0.209116,0.190608,,,,
3,,,0.174339,0.162609,,,,
4,,,0.150586,0.142639,,,,
5,,,0.133903,0.128388,,,,
6,,,0.122654,0.120254,,,,
7,,,0.114501,0.112765,,,,
8,,,0.108377,0.107035,,,,
9,,,0.103868,0.103288,,,,
10,,,0.0991786,0.0995555,,,,
11,,,0.0968022,0.0970375,,,,
12,,,0.0946804,0.094933,,,,
13,,,0.0927916,0.0933261,,,,
14,,,0.0908127,0.0914609,,,,
15,,,0.0891362,0.0895104,,,,
16,,,0.0874171,0.0885124,,,,
17,,,0.0858054,0.0861693,,,,
18,,,0.0842201,0.0852037,,,,
19,,,0.0825796,0.0830614,,,,
20,,,0.080494,0.0813837,,,,
21,,,0.0794189,0.0802744,,,,
22,,,0.0783394,0.0791391,,,,
23,,,0.0772653,0.0782044,,,,
24,,,0.0761661,0.0769804,,,,
25,,,0.075058,0.0758806,,,,
26,,,0.073932,0.0749548,,,,
27,,,0.0728276,0.0736713,,,,
28,,,0.0717006,0.0725301,,,,
29,,,0.070596,0.0714964,,,,
2,,,,,0.329143,0.326112,,
3,,,,,0.32211,0.320137,,
4,,,,,0.316348,0.314708,,
5,,,,,0.311037,0.306872,,
6,,,,,0.302414,0.301303,,
7,,,,,0.297525,0.296409,,
8,,,,,0.293171,0.292728,,
9,,,,,0.289237,0.288212,,
10,,,,,0.285282,0.285052,,
11,,,,,0.282188,0.281839,,
12,,,,,0.278579,0.278325,,
13,,,,,0.274543,0.273862,,
14,,,,,0.270217,0.269535,,
15,,,,,0.266169,0.265472,,
16,,,,,0.262403,0.261933,,
17,,,,,0.258633,0.25786,,
18,,,,,0.254592,0.254075,,
19,,,,,0.250651,0.250095,,
20,,,,,0.246486,0.246324,,
21,,,,,0.242984,0.242637,,
22,,,,,0.239471,0.239172,,
23,,,,,0.23614,0.236031,,
24,,,,,0.232869,0.232853,,
25,,,,,0.229554,0.229049,,
26,,,,,0.225869,0.225349,,
27,,,,,0.221924,0.22119,,
28,,,,,0.217475,0.216763,,
29,,,,,0.212809,0.212074,,
2,,,,,,,0.368043,0.361918
3,,,,,,,0.355793,0.351609
4,,,,,,,0.346597,0.343573
5,,,,,,,0.339217,0.337273
6,,,,,,,0.332683,0.329521
7,,,,,,,0.324417,0.321568
8,,,,,,,0.316654,0.314096
9,,,,,,,0.309777,0.307625
10,,,,,,,0.304391,0.303501
11,,,,,,,0.300658,0.299776
12,,,,,,,0.297038,0.296316
13,,,,,,,0.293406,0.292804
14,,,,,,,0.289845,0.289265
15,,,,,,,0.286509,0.28585
16,,,,,,,0.283144,0.28276
17,,,,,,,0.279993,0.279739
18,,,,,,,0.276865,0.276414
19,,,,,,,0.273597,0.273257
20,,,,,,,0.270783,0.270837
21,,,,,,,0.268313,0.268312
22,,,,,,,0.265825,0.265812
23,,,,,,,0.263438,0.26351
24,,,,,,,0.2612,0.261345
25,,,,,,,0.259048,0.259292
26,,,,,,,0.256985,0.257259
27,,,,,,,0.255102,0.255612
28,,,,,,,0.253396,0.253817
29,,,,,,,0.251796,0.252411
